

13,10,0.629899757459284,0.77666160926717,-0.0048,803.029988613984,-0.776484857827348,0.629595089965141,-0.0261,868.348547945702,-0.017249959929759,0.0201684749625576,0.9996,224.572071438467
17,10,0.843244332380913,-0.53750903024607,-0.0048,280.572209822826,0.537226448120951,0.843034092902942,-0.0261,297.809473101483,0.018075932806249,0.0194309188471245,0.9996,293.498370809929
16,10,0.740911531543255,0.67158548270969,-0.0048,1196.68965336945,-0.671457237198652,0.740583487327893,-0.0261,337.348550177737,-0.0139742992590493,0.0225618640818973,0.9996,236.0463421944
18,10,0.999795521781102,0.0196437508247032,-0.0048,299.225037144273,-0.0197625413198683,0.999463939495254,-0.0261,1293.55302453224,0.00428445877961029,0.0261907751348386,0.9996,268.409722931317
19,10,0.798488953153288,-0.601990325226803,-0.0048,-191.899201862488,0.601692119242896,0.798301526641717,-0.0261,857.376067188493,0.0195444450716802,0.0179532976033015,0.9996,279.655774683726
20,10,0.423196947576032,0.906024999988822,0.0048,1300.93403218106,-0.905779778429279,0.42294411764665,0.0261,1130.44473448215,0.0216179682425272,-0.0153939190381392,0.9996,267.35824380061
10,10,0.936627144357532,-0.350294955131198,-0.0048,-117.147579196439,0.350062303841913,0.936362707052811,-0.0261,1515.65976261919,0.0136372974429027,0.0227667575724776,0.9996,113.048886093798
9,10,0.850184887082953,0.526462359258883,0.0048,903.037103683834,-0.526395578522492,0.849839054943043,0.0261,1834.39789143708,0.00966191946338378,-0.0247177057407524,0.9996,99.3274778891801
5,10,0.588946697791599,-0.808157623016773,-0.0048,1389.3923913127,0.80781779070181,0.588854083857223,-0.0261,1687.04462536886,0.0239207898284432,0.0114945328113175,0.9996,69.3269346113168
6,10,0.6686033139442,-0.743603773203991,0.0048,-816.489945397579,0.74327523754972,0.668476384932103,0.0261,1289.5396275649,-0.0226170251854728,-0.0138834889309211,0.9996,93.2998376301625
7,10,0.601255980239334,-0.799042065248597,-0.0048,-450.344830268033,0.798703778905574,0.601158156035264,-0.0261,1764.58570161027,0.0237385717429158,0.011859569787242,0.9996,77.6371338029116
8,10,0.980123643934987,0.198329530304614,0.0048,-1199.42093452292,-0.19838704135758,0.97977615008923,0.0261,774.323360442049,0.000473730924584738,-0.0265347531640567,0.9996,108.090941754889
1,10,0.830857260359929,0.556464900035524,0.0048,-1184.88352397461,-0.556385774992498,0.830514022942725,0.0261,1852.60258701962,0.0105395584912548,-0.0243571903951337,0.9996,81.3674379320517
2,10,0.201352916660886,-0.979506996835394,-0.0048,-1200.35254804333,0.979159275624121,0.201409370961672,-0.0261,1269.64423781687,0.0265351825206014,0.000555373146548372,0.9996,94.6620296331195
3,10,0.146118545998575,0.989255441916262,-0.0048,-1063.71123830783,-0.988948081197598,0.145946493596217,-0.0261,1660.22555130736,-0.0251209715347758,0.00856105402566958,0.9996,87.3090116208372
4,10,0.157137773419854,-0.987565025056222,0.0048,-1217.89298248553,0.987220256861278,0.157209780285393,0.0261,250.845711083807,-0.0265308237226622,0.000637391811545717,0.9996,121.847621371127
14,10,0.694546266157495,0.719432028769363,-0.0048,-616.507994869987,-0.719282216798238,0.694227488581155,-0.0261,106.488731466677,-0.015445930353794,0.0215812436875361,0.9996,252.781392159118
15,10,0.820943673670996,-0.570989010862852,-0.0048,310.692303871118,0.570698215931345,0.820744967522517,-0.0261,1967.0402877241,0.0188422661150278,0.0186881716688635,0.9996,197.748460934633
