3.047701e+01,4.069347e+01,0
3.012354e+01,4.171275e+01,0
2.745939e+01,3.699820e+01,0
3.058087e+01,3.784524e+01,0
2.453695e+01,2.999794e+01,1
2.459300e+01,2.942501e+01,1
3.151130e+01,4.239151e+01,0
4.061351e+01,4.454596e+01,1
1.395868e+01,3.940770e+01,1
2.745359e+01,3.739433e+01,1
1.497485e+01,2.921282e+01,0
1.361345e+01,4.088379e+01,1
2.359492e+01,3.894259e+01,1
1.755711e+01,4.471006e+01,1
2.288791e+01,2.877883e+01,1
5.843186e+00,9.581959e+00,1
