132697151664115219,-0.540323,0.279991,0.793508,-0.298402,-0.839368,-0.112932,-0.531702,-0.605687,-0.0592595,-0.953337,0.296036,-3.38991,0,0,0,1
132697151674113713,-0.522929,0.514771,0.679379,-0.302265,-0.828928,-0.121457,-0.54601,-0.631444,-0.198554,-0.848681,0.490221,-3.28847,0,0,0,1
132697151684135578,-0.454842,0.577865,0.677637,-0.343164,-0.839074,-0.0230706,-0.543528,-0.657941,-0.298452,-0.815807,0.495364,-3.20744,0,0,0,1
132697151694134076,-0.378826,0.577105,0.723492,-0.42963,-0.888142,-0.0069201,-0.459518,-0.189398,-0.260184,-0.816641,0.515173,-3.22261,0,0,0,1
132697151704155989,-0.19255,0.721007,0.665638,-0.985657,-0.940646,0.0575799,-0.334471,0.0512316,-0.279483,-0.690532,0.667125,-3.03048,0,0,0,1
132697151714154470,-0.251178,0.763808,0.594564,-0.952748,-0.916199,0.0105322,-0.400585,0.0553541,-0.312232,-0.645357,0.697155,-2.38665,0,0,0,1
132697151724176337,-0.294929,0.727325,0.619689,-0.400929,-0.882925,0.0405152,-0.467763,0.0260983,-0.365323,-0.685096,0.630225,-1.60746,0,0,0,1
132697151734174833,-0.246242,0.833402,0.494778,0.254091,-0.843579,0.0670663,-0.532801,-0.0126206,-0.477221,-0.548582,0.686526,-0.865041,0,0,0,1
132697151744196717,-0.125461,0.937596,0.324305,0.550069,-0.851461,0.066013,-0.520247,-0.507706,-0.509189,-0.341404,0.790044,-0.416758,0,0,0,1
132697151754195210,-0.119505,0.936029,0.331011,0.584105,-0.874561,0.0585701,-0.481365,-0.564886,-0.469959,-0.347015,0.811615,-0.422083,0,0,0,1
132697151764217172,-0.199325,0.878654,0.433863,0.602235,-0.862161,0.0531999,-0.503833,-0.341497,-0.465776,-0.474487,0.746937,-0.434987,0,0,0,1
132697151774215668,-0.321979,-0.584956,0.744416,0.380841,-0.935863,0.0777702,-0.343674,0.047136,0.143141,-0.807328,-0.572479,-0.678526,0,0,0,1
132697151784237465,-0.0446392,-0.998189,0.040329,-0.0831969,-0.918842,0.0251797,-0.393822,0.05982,0.392093,-0.0546359,-0.918301,-0.816007,0,0,0,1
132697151794235968,-0.0452745,-0.998087,0.0421037,-0.0859601,-0.877053,0.0195361,-0.479996,0.0495802,0.478255,-0.0586588,-0.87626,-0.858825,0,0,0,1
132697151804258782,-0.0621319,-0.995833,0.0667592,0.0838211,-0.818109,0.0125009,-0.574927,-0.00231161,0.571697,-0.0903376,-0.815477,-1.13515,0,0,0,1
132697151814257266,-0.099333,-0.989502,0.10497,0.300765,-0.818775,0.021332,-0.573718,-0.168741,0.565456,-0.142936,-0.812298,-1.84586,0,0,0,1
132697151824278204,-0.136042,-0.970817,0.1975,0.330547,-0.875396,0.0244534,-0.482787,-0.380039,0.463869,-0.23857,-0.853177,-2.03987,0,0,0,1
132697151834276706,-0.366384,-0.257263,0.894192,0.263253,-0.926454,0.0117402,-0.376225,0.0498453,0.086291,-0.96627,-0.242644,-1.65526,0,0,0,1
132697151844298590,-0.398736,0.639527,0.657278,0.241483,-0.845549,0.021102,-0.533481,0.0294014,-0.355046,-0.768479,0.532337,-1.12367,0,0,0,1
132697151854297085,-0.249375,0.883091,0.397446,0.490047,-0.815935,0.0294523,-0.577394,-0.199425,-0.521597,-0.468277,0.713199,-0.723874,0,0,0,1
132697151864319001,-0.196189,0.909733,0.365919,0.559591,-0.858259,0.0211658,-0.51278,-0.552362,-0.474238,-0.414655,0.776634,-0.663567,0,0,0,1
132697151874317468,-0.146291,0.892644,0.426364,0.551144,-0.906128,0.0520099,-0.419794,-0.543993,-0.396901,-0.447752,0.801241,-0.677261,0,0,0,1
132697151884340234,-0.170099,0.874985,0.453285,0.575331,-0.881798,0.0701823,-0.466376,-0.477548,-0.439885,-0.479036,0.759622,-0.66269,0,0,0,1
132697151894338750,-0.419071,-0.0118091,0.907877,0.567568,-0.90578,0.0745916,-0.417132,-0.0112001,-0.0627941,-0.997144,-0.0419557,-0.804638,0,0,0,1
132697151904359718,-0.130067,-0.961893,0.240508,0.0347154,-0.926097,0.0312147,-0.375992,0.0713044,0.354157,-0.271637,-0.894867,-0.879086,0,0,0,1
132697151914358220,0.117873,-0.977338,-0.175833,-0.11012,-0.888644,-0.0247909,-0.457929,0.0573097,0.443192,0.21023,-0.871427,-0.884978,0,0,0,1
132697151924380126,0.0939283,-0.993324,-0.066969,-0.470346,-0.860575,-0.0471848,-0.507133,0.0366784,0.500588,0.105266,-0.859262,-0.943652,0,0,0,1
132697151934378608,0.116624,-0.98699,-0.11068,-0.568871,-0.846435,-0.040475,-0.530951,0.0112576,0.519564,0.155605,-0.840143,-1.1155,0,0,0,1
132697151944400491,0.0484289,-0.989693,-0.134767,-0.840204,-0.855378,0.0285735,-0.517216,0.021051,0.515736,0.140325,-0.845177,-1.69745,0,0,0,1
132697151954398971,-0.18852,-0.972712,0.135246,-0.922771,-0.841223,0.0888819,-0.533333,-0.0481649,0.506759,-0.214316,-0.835024,-2.41202,0,0,0,1
132697151964420855,-0.232993,-0.894159,0.382353,-0.948468,-0.844454,-0.00896692,-0.535552,-0.556872,0.482298,-0.447659,-0.752987,-2.68763,0,0,0,1
132697151974419344,-0.158509,-0.950555,0.267056,-1.06404,-0.853492,-0.00407469,-0.52109,-0.599412,0.496413,-0.310528,-0.810645,-2.84237,0,0,0,1
132697151984441224,-0.184595,-0.935535,0.301162,-1.07026,-0.825364,-0.0187953,-0.564288,-0.639834,0.533571,-0.352733,-0.768688,-2.92101,0,0,0,1
132697151994439716,-0.328366,-0.773361,0.542299,-0.911327,-0.852496,-0.00457251,-0.522713,-0.605688,0.406726,-0.63395,-0.657786,-2.74857,0,0,0,1
132697152004461593,-0.456907,-0.566972,0.685404,-0.844301,-0.837721,0.01518,-0.545888,-0.4139,0.299098,-0.823598,-0.4819,-2.7058,0,0,0,1
132697152014460091,-0.222084,0.419923,0.879968,-0.778862,-0.973159,-0.0396215,-0.226696,0.0714262,-0.0603293,-0.906694,0.417452,-2.23835,0,0,0,1
132697152024460281,-0.172079,0.712182,0.680577,-0.365892,-0.95465,0.04984,-0.29353,0.0648984,-0.242967,-0.700223,0.671308,-1.78472,0,0,0,1
132697152034460473,-0.151032,0.866849,0.475144,0.0669038,-0.897693,0.0809954,-0.433114,0.0376994,-0.413929,-0.491948,0.765931,-1.15467,0,0,0,1
132697152044460660,0.00719416,0.967076,0.254385,0.461278,-0.834721,0.145886,-0.530998,-0.0833639,-0.550627,-0.20852,0.808288,-0.525827,0,0,0,1
132697152054476143,-0.0329428,0.968405,0.247199,0.544454,-0.751252,0.139137,-0.645183,-0.22462,-0.659193,-0.206963,0.722932,-0.213128,0,0,0,1
132697152064474649,-0.0863341,0.952382,0.292429,0.569851,-0.790749,0.113043,-0.601613,-0.199952,-0.606022,-0.283178,0.743335,-0.240767,0,0,0,1
132697152074496531,-0.295886,0.460373,0.836964,0.483772,-0.919678,0.0995028,-0.379858,0.00526384,-0.258157,-0.882132,0.393953,-0.518568,0,0,0,1
132697152084495022,-0.260878,-0.826295,0.499179,0.115447,-0.922706,0.0613998,-0.380583,0.0614735,0.283825,-0.559881,-0.778445,-0.728323,0,0,0,1
132697152094516792,-0.127241,-0.973048,0.192321,0.0222267,-0.846956,0.00567585,-0.531632,0.0383829,0.516212,-0.230532,-0.824852,-0.784735,0,0,0,1
132697152104515293,-0.0519021,-0.997864,0.0396544,0.0851467,-0.789783,0.0167127,-0.613159,-0.00145907,0.611187,-0.0631426,-0.788963,-1.07609,0,0,0,1
132697152114515480,-0.115352,-0.990635,0.0730473,0.268844,-0.743158,0.037273,-0.668077,-0.135454,0.659098,-0.13135,-0.740498,-1.73308,0,0,0,1
132697152124530995,-0.193318,-0.971211,0.139204,0.324,-0.776221,0.0646174,-0.627141,-0.640199,0.600091,-0.229291,-0.766366,-2.04601,0,0,0,1
132697152134529473,-0.195088,-0.95567,0.220532,0.341789,-0.824054,0.0377831,-0.56525,-0.341314,0.53186,-0.292004,-0.794895,-2.01511,0,0,0,1
132697152144551349,-0.279015,-0.822448,0.495711,0.325336,-0.878819,0.0106153,-0.477037,0.0518138,0.387076,-0.568741,-0.725745,-1.69101,0,0,0,1
132697152154549829,-0.406035,0.486164,0.773808,0.200533,-0.878135,0.0268691,-0.477658,0.0430109,-0.253012,-0.873454,0.416008,-1.29769,0,0,0,1
132697152164571704,-0.328307,0.758172,0.563374,0.410366,-0.861009,0.00506008,-0.508565,0.0365141,-0.38843,-0.652035,0.651132,-0.940915,0,0,0,1
132697152174570192,-0.32062,0.774617,0.545134,0.711986,-0.802406,0.0837066,-0.590878,0.000271946,-0.503335,-0.626867,0.59472,-0.573788,0,0,0,1
132697152184592149,-0.252795,0.784757,0.565907,0.76689,-0.885312,0.0483192,-0.462481,0.0394454,-0.390279,-0.617917,0.68254,-0.551298,0,0,0,1
132697152194590651,-0.187749,0.48508,0.854077,0.657835,-0.969273,0.0492001,-0.241015,0.0857959,-0.158933,-0.873085,0.460938,-0.648392,0,0,0,1
132697152204612420,-0.195748,-0.898345,0.393268,0.311436,-0.951816,0.0775064,-0.296715,0.0798605,0.236071,-0.4324,-0.87023,-0.804502,0,0,0,1
132697152214610942,0.0834606,-0.974905,-0.206383,0.050641,-0.899926,0.0152104,-0.435777,0.0612714,0.42798,0.2221,-0.876073,-0.76104,0,0,0,1
132697152224632867,0.0987741,-0.993717,-0.0526286,-0.0896336,-0.875802,-0.0617005,-0.478712,0.0296324,0.472457,0.0933766,-0.876394,-0.902135,0,0,0,1
132697152234631336,0.0234364,-0.997882,0.0606813,-0.375454,-0.859217,-0.0511355,-0.50905,0.0192765,0.511074,-0.0402079,-0.858596,-1.37517,0,0,0,1
132697152244653217,-0.132888,-0.973181,0.187774,-0.619536,-0.847108,0.0131669,-0.531258,0.0276438,0.514538,-0.229662,-0.82614,-2.05176,0,0,0,1
132697152254651706,-0.300012,-0.857266,0.418435,-0.583585,-0.851027,0.0423492,-0.523412,0.0193829,0.430983,-0.513129,-0.742262,-2.87829,0,0,0,1
132697152264673589,-0.445563,-0.635982,0.63008,-0.500957,-0.832333,0.0350952,-0.553164,-0.00133419,0.329689,-0.770905,-0.544986,-3.69445,0,0,0,1
132697152274672082,-0.644662,0.134967,0.752458,-0.081376,-0.75111,0.0713629,-0.656308,-0.0231917,-0.142277,-0.988277,0.0553705,-4.10914,0,0,0,1
132697152284694910,-0.50479,0.446736,0.738657,0.414786,-0.806823,0.0601099,-0.587727,-0.49143,-0.30696,-0.892644,0.330094,-3.94262,0,0,0,1
132697152294693383,-0.469916,0.517509,0.715097,0.456201,-0.829273,0.0187699,-0.558528,-0.536244,-0.302466,-0.855472,0.420336,-3.91969,0,0,0,1
132697152304714440,-0.267092,0.68104,0.681796,-0.00841883,-0.933205,-0.00629914,-0.359288,0.0361014,-0.240395,-0.732219,0.637233,-4.01614,0,0,0,1
132697152314712936,-0.146686,0.886969,0.437914,-0.482155,-0.953272,-0.00854993,-0.301995,0.0787971,-0.264116,-0.461749,0.846776,-3.63209,0,0,0,1
132697152324734729,-0.0816556,0.911617,0.402848,-0.389515,-0.948152,0.0535113,-0.313279,0.06014,-0.307148,-0.407542,0.859982,-2.79589,0,0,0,1
132697152334733214,-0.112688,0.892981,0.43576,-0.0339456,-0.945854,0.0379485,-0.322365,0.0552991,-0.304402,-0.448492,0.840354,-1.97533,0,0,0,1
132697152344755077,-0.154663,0.879768,0.449542,0.340384,-0.943276,0.00381035,-0.331987,0.0715002,-0.293784,-0.475389,0.829275,-1.28327,0,0,0,1
132697152354753579,-0.185283,0.839546,0.510719,0.620367,-0.940926,-0.00167286,-0.338607,0.0720569,-0.283422,-0.543287,0.790261,-0.761609,0,0,0,1
132697152364775474,-0.217969,0.843078,0.49164,0.698729,-0.9147,-0.000816107,-0.404134,0.0621863,-0.340315,-0.537791,0.771341,-0.655002,0,0,0,1
132697152374773964,-0.202116,0.78934,0.579735,0.685937,-0.933817,0.0230941,-0.357005,0.0705747,-0.295187,-0.613522,0.732431,-0.653268,0,0,0,1
132697152384795849,-0.300315,-0.563907,0.769298,0.385105,-0.940094,0.0385568,-0.338727,0.070442,0.161349,-0.824937,-0.541705,-0.77371,0,0,0,1
132697152394794327,-0.127682,-0.968321,0.214594,0.071576,-0.907255,0.02661,-0.419738,0.0601206,0.400731,-0.248285,-0.881912,-0.908287,0,0,0,1
132697152404816243,-0.0442961,-0.99634,0.0731112,0.174864,-0.887497,0.00564474,-0.46078,0.0270012,0.45868,-0.0852966,-0.884499,-1.1476,0,0,0,1
132697152414814708,-0.0253587,-0.999122,0.0333489,0.333229,-0.852535,0.00419289,-0.522654,0.0367336,0.522055,-0.041685,-0.851892,-1.80996,0,0,0,1
132697152424836574,-0.00943542,-0.999369,-0.0342388,0.45787,-0.816686,0.0274593,-0.576429,-0.0444832,0.577006,0.0225236,-0.81643,-2.60172,0,0,0,1
132697152434835066,-0.00556076,-0.999475,-0.0319119,0.469495,-0.794863,0.0237811,-0.606323,-0.582508,0.606763,0.0219941,-0.794579,-3.04001,0,0,0,1
132697152444856979,-0.0392237,-0.999215,0.00558466,0.502052,-0.804582,0.0282684,-0.593168,-0.523853,0.592544,-0.0277596,-0.805059,-3.0684,0,0,0,1
132697152454855464,-0.316661,-0.597125,0.736999,0.559732,-0.91628,-0.00834286,-0.400451,0.0409226,0.245268,-0.802105,-0.544492,-2.74955,0,0,0,1
132697152464877341,-0.259057,0.624928,0.736447,0.282854,-0.941831,0.00558209,-0.336041,0.0666588,-0.214113,-0.780662,0.587131,-2.24582,0,0,0,1
132697152474875825,-0.146528,0.918839,0.36642,0.323802,-0.904692,0.0253364,-0.425312,0.0517051,-0.400077,-0.393818,0.827554,-1.60478,0,0,0,1
132697152484897718,-0.204769,0.916684,0.343161,0.510155,-0.870107,-0.00989842,-0.492763,-0.064184,-0.448312,-0.399489,0.79964,-0.957544,0,0,0,1
132697152494896204,-0.151117,0.948546,0.278253,0.513088,-0.865022,0.00934607,-0.501647,-0.536463,-0.478436,-0.316503,0.8191,-0.818877,0,0,0,1
132697152504918055,-0.165606,0.921209,0.352063,0.533497,-0.877717,0.0250912,-0.478522,-0.541281,-0.449653,-0.388258,0.804406,-0.817324,0,0,0,1
132697152514916565,-0.325576,0.651981,0.684778,0.594735,-0.867019,0.083059,-0.491303,-0.0761292,-0.377197,-0.753672,0.538239,-0.809138,0,0,0,1
132697152524938426,-0.279503,-0.736529,0.615958,0.335038,-0.929018,0.0454293,-0.367237,0.0614132,0.242498,-0.674879,-0.696946,-0.923408,0,0,0,1
132697152534936940,-0.117776,-0.967593,0.223367,0.0776634,-0.895703,0.00638926,-0.444606,0.0535135,0.428771,-0.252434,-0.867429,-1.04302,0,0,0,1
132697152544959736,-0.0322524,-0.999461,-0.00611582,0.288351,-0.812933,0.0297915,-0.581595,0.0263224,0.581463,-0.0137859,-0.813456,-1.41705,0,0,0,1
132697152554958241,0.0188892,-0.996421,-0.0823898,0.497428,-0.79207,0.0353735,-0.609405,-0.00337987,0.610139,0.0767698,-0.788567,-2.1431,0,0,0,1
132697152564979182,0.147743,-0.970833,-0.188826,0.487366,-0.74364,0.0168285,-0.668368,-0.23572,0.652052,0.239165,-0.719464,-2.88397,0,0,0,1
132697152574977695,0.160973,-0.953365,-0.255308,0.461031,-0.775965,0.0376002,-0.629654,-0.65804,0.60989,0.299468,-0.733725,-3.17232,0,0,0,1
132697152584999584,-0.0780138,-0.992461,0.0945316,0.526323,-0.819582,0.00985765,-0.572878,-0.0746134,0.567626,-0.122169,-0.814172,-2.85594,0,0,0,1
132697152594998082,-0.289625,-0.848148,0.443578,0.345501,-0.853757,0.0194213,-0.520309,0.035985,0.432685,-0.529402,-0.729738,-2.27462,0,0,0,1
132697152605019957,-0.517965,0.243568,0.819992,0.215183,-0.84349,0.0139855,-0.536963,0.0300301,-0.142255,-0.969783,0.198203,-1.71187,0,0,0,1
132697152615018438,-0.358606,0.774113,0.521681,0.453647,-0.800008,0.0331199,-0.599074,-0.00168086,-0.481029,-0.632181,0.607419,-1.13355,0,0,0,1
132697152625040357,-0.374575,0.775517,0.5082,0.636419,-0.750176,0.0686362,-0.657666,-0.231296,-0.544912,-0.627585,0.556065,-0.73369,0,0,0,1
132697152635038831,-0.371361,0.781587,0.501211,0.668715,-0.769077,0.0435063,-0.637674,-0.234223,-0.520204,-0.622277,0.584944,-0.700346,0,0,0,1
132697152645060716,-0.432052,0.00323361,0.901843,0.635917,-0.900185,0.0591724,-0.43147,0.00852133,-0.0547594,-0.998243,-0.0226548,-0.774304,0,0,0,1
132697152655059203,-0.196565,-0.934814,0.295778,0.278488,-0.901441,0.0536309,-0.429568,0.0529386,0.385703,-0.351065,-0.853221,-0.879942,0,0,0,1
132697152665082094,0.106009,-0.955727,-0.274497,0.0782494,-0.905853,0.0210337,-0.42307,0.0578033,0.410113,0.293503,-0.863518,-0.865034,0,0,0,1
132697152675080652,0.209414,-0.893791,-0.39659,-0.169769,-0.878273,0.00637043,-0.478116,0.031826,0.429862,0.448439,-0.783658,-1.0957,0,0,0,1
132697152685102502,0.224217,-0.894449,-0.386894,-0.524135,-0.84343,0.0207815,-0.536837,0.0147999,0.488214,0.446686,-0.749746,-1.74517,0,0,0,1
132697152695101038,0.114642,-0.954167,-0.276447,-0.949831,-0.82486,0.0636463,-0.561743,-0.0645459,0.553592,0.292429,-0.779757,-2.57484,0,0,0,1
132697152705122084,0.0379326,-0.992164,-0.119044,-1.13617,-0.788076,0.0435443,-0.614036,-0.639605,0.614408,0.117108,-0.780249,-3.00396,0,0,0,1
132697152715120614,-0.0688189,-0.996897,0.0381982,-1.0118,-0.810063,0.0334912,-0.585385,-0.179891,0.58229,-0.0712286,-0.809855,-2.88299,0,0,0,1
132697152725142538,-0.434032,-0.399224,0.807612,-0.878867,-0.886675,0.0306407,-0.461376,0.0426235,0.159446,-0.916342,-0.367281,-2.46554,0,0,0,1
132697152735140968,-0.281064,0.501883,0.817995,-0.498716,-0.951711,-0.036087,-0.304868,0.0584241,-0.123489,-0.864182,0.48779,-1.9727,0,0,0,1
132697152745162824,-0.357002,0.577209,0.734424,0.183815,-0.903864,-0.0150292,-0.427555,0.0544927,-0.235751,-0.816458,0.527084,-1.61402,0,0,0,1
132697152755161232,-0.311607,0.79986,0.512957,1.00453,-0.86514,-0.0155575,-0.501289,0.0195357,-0.392981,-0.599985,0.696839,-1.28343,0,0,0,1
132697152765183121,-0.0319551,0.993325,0.110835,1.71889,-0.851198,0.0310766,-0.523924,0.0119344,-0.523871,-0.111085,0.844523,-0.895886,0,0,0,1
132697152775181572,0.389382,0.80752,-0.44305,1.90742,-0.793849,0.0502868,-0.606033,-0.0453857,-0.467104,0.587693,0.660629,-0.252697,0,0,0,1
132697152785203382,0.466909,0.524162,-0.712215,1.72872,-0.830812,-0.0158572,-0.556327,-0.55125,-0.302899,0.851471,0.428076,0.0284137,0,0,0,1
132697152795201841,0.479218,0.435833,-0.761839,1.71145,-0.850777,0.0173417,-0.525241,-0.573723,-0.215706,0.89986,0.379107,0.0128455,0,0,0,1
132697152805223728,0.457191,0.423063,-0.7823,1.71313,-0.86742,0.0179049,-0.497254,-0.579208,-0.196363,0.905923,0.37516,0.00361727,0,0,0,1
132697152815222212,0.553551,0.0796495,-0.828998,1.67947,-0.830627,-0.0193135,-0.556494,-0.451763,-0.0603355,0.996635,0.0554681,-0.0161233,0,0,0,1
132697152825244053,0.391829,-0.531936,-0.750676,1.8144,-0.879918,0.0216514,-0.474632,0.00571883,0.268727,0.846507,-0.459577,-0.285636,0,0,0,1
132697152835242558,0.31378,-0.737045,-0.598587,1.84247,-0.890669,-0.0100269,-0.454543,0.0510548,0.329016,0.675769,-0.659609,-0.728094,0,0,0,1
132697152845264519,0.359436,-0.714071,-0.600757,1.30212,-0.856809,0.00251925,-0.515628,0.0438224,0.369709,0.700069,-0.610917,-1.25922,0,0,0,1
132697152855263018,0.343085,-0.815575,-0.465972,0.501963,-0.82379,-0.022915,-0.566432,0.00351504,0.45129,0.578198,-0.679725,-1.55595,0,0,0,1
132697152865284845,0.10319,-0.97926,-0.174362,-0.247363,-0.818161,0.016125,-0.574764,0.0125245,0.565655,0.201966,-0.799528,-2.0415,0,0,0,1
132697152875283320,-0.2359,-0.951501,0.197477,-0.638032,-0.793394,0.071236,-0.604527,0.00934702,0.56114,-0.299284,-0.771719,-2.77408,0,0,0,1
132697152885305219,-0.469527,-0.71672,0.515613,-0.342849,-0.767542,0.0427076,-0.639574,-0.328996,0.436375,-0.696052,-0.570165,-3.51377,0,0,0,1
132697152895303689,-0.583151,-0.330638,0.742033,-0.206346,-0.786228,-0.000119686,-0.617936,-0.509421,0.204402,-0.943758,-0.259887,-3.55427,0,0,0,1
132697152905325821,-0.295397,0.468825,0.832432,-0.221301,-0.944206,-0.0104254,-0.329189,0.0509337,-0.145654,-0.883229,0.445747,-3.18897,0,0,0,1
132697152915324314,-0.221091,0.761713,0.609026,0.178711,-0.923444,0.0373231,-0.381913,0.0479278,-0.313639,-0.646839,0.695147,-2.77879,0,0,0,1
132697152925346039,-0.20798,0.837874,0.504689,0.79491,-0.904917,0.0310462,-0.424455,0.0602219,-0.371308,-0.54498,0.751749,-2.17774,0,0,0,1
132697152935344518,-0.139116,0.930036,0.340117,1.38653,-0.881208,0.0404322,-0.470996,0.0377616,-0.451795,-0.365237,0.813931,-1.50104,0,0,0,1
132697152945366315,0.0358756,0.99873,0.0353798,1.82548,-0.81459,0.049733,-0.577901,0.00283095,-0.578926,-0.00808749,0.81534,-0.764207,0,0,0,1
132697152955364809,0.17183,0.951443,-0.255402,1.83714,-0.825139,-0.00262642,-0.564923,-0.502753,-0.538163,0.307812,0.784622,-0.271709,0,0,0,1
132697152965386728,0.238493,0.894293,-0.378629,1.80524,-0.829687,-0.0149961,-0.558027,-0.585075,-0.504718,0.447229,0.738408,-0.261608,0,0,0,1
132697152975385198,0.367993,0.79999,-0.473917,1.77485,-0.822654,0.0425569,-0.566947,-0.166361,-0.433384,0.598503,0.673775,-0.29508,0,0,0,1
132697152985407095,0.27096,-0.148853,-0.951012,1.89604,-0.962101,-0.0103701,-0.272496,0.0832597,0.0306997,0.988805,-0.146022,-0.486511,0,0,0,1
132697152995405575,0.190632,-0.73197,-0.654126,2.11097,-0.966023,-0.0214132,-0.257567,0.0995171,0.174524,0.681001,-0.711182,-0.582021,0,0,0,1
132697153005405760,0.124532,-0.860035,-0.494805,2.14415,-0.96796,0.00428718,-0.251067,0.105042,0.218048,0.510217,-0.831945,-0.561813,0,0,0,1
132697153015405949,0.0976254,-0.876116,-0.472112,2.14204,-0.979936,-0.00179374,-0.199307,0.111943,0.173769,0.482097,-0.858712,-0.578153,0,0,0,1
132697153025406134,0.0806444,-0.886391,-0.455858,2.14188,-0.986103,-0.00430489,-0.166078,0.11512,0.145247,0.462917,-0.874421,-0.583254,0,0,0,1
132697153035421542,0.0745289,-0.899069,-0.431416,2.15526,-0.984531,0.00245363,-0.175195,0.113887,0.158571,0.4378,-0.884978,-0.586451,0,0,0,1
